71,000	2,000	0,000	17,100	14,300	20,500	21,200	13,600	17,400	20,000	20,000	68,444	100,000
72,000	1,990	0,000	17,300	14,300	20,500	21,200	13,600	17,800	20,000	20,000	68,400	100,000
73,000	1,990	0,000	17,600	14,400	20,500	21,200	13,600	18,200	20,000	20,000	68,380	100,000
74,000	1,980	0,000	17,800	14,500	20,500	21,200	13,600	18,700	20,000	20,000	68,332	100,000
75,000	1,980	0,000	18,000	14,500	20,500	21,200	13,600	18,900	20,000	20,000	68,300	100,000
76,000	1,980	0,000	18,100	14,600	20,500	21,200	13,600	18,900	20,000	20,000	68,260	100,000
77,000	1,990	0,000	18,100	14,700	20,500	21,200	13,600	19,100	20,000	20,000	68,248	100,000
78,000	1,990	0,000	18,300	14,700	20,500	21,200	13,600	19,200	20,000	20,000	68,228	100,000
79,000	2,000	0,000	18,700	14,800	20,500	21,200	13,600	19,500	20,000	20,000	68,232	100,000
80,000	2,000	0,000	18,800	14,900	20,500	21,200	13,600	19,700	20,000	20,000	68,232	100,000
81,000	2,000	0,000	18,800	15,000	20,500	21,200	13,600	20,000	20,000	20,000	68,228	100,000
82,000	2,000	0,000	19,000	15,100	20,500	21,200	13,600	20,300	20,000	20,000	68,224	100,000
83,000	1,990	0,000	19,200	15,300	20,500	21,200	13,600	20,500	20,000	20,000	68,224	100,000
84,000	2,000	0,000	19,700	15,400	20,500	21,200	13,600	20,800	20,000	20,000	68,220	100,000
85,000	1,990	0,000	19,700	15,400	20,500	21,200	13,600	20,800	20,000	20,000	68,220	100,000
86,000	2,000	0,000	20,000	15,600	20,500	21,200	13,600	20,900	20,000	20,000	68,216	100,000
87,000	2,000	0,000	20,300	15,700	20,500	21,200	13,600	20,900	20,000	20,000	68,212	100,000
88,000	2,000	0,000	20,500	15,700	20,500	21,200	13,600	20,900	20,000	20,000	68,212	100,000
89,000	2,000	0,000	20,600	15,800	20,500	21,200	13,600	21,000	20,000	20,000	68,240	100,000
90,000	2,000	0,000	20,800	15,900	20,500	21,200	13,600	21,200	20,000	20,000	68,224	100,000
91,000	2,000	0,000	20,900	16,100	20,500	21,200	13,600	21,500	20,000	20,000	68,224	100,000
92,000	2,000	0,000	21,200	16,200	20,500	21,200	13,600	21,600	20,000	20,000	68,200	100,000
93,000	2,000	0,000	21,300	16,300	20,500	21,200	13,600	21,800	20,000	20,000	68,220	100,000
94,000	2,000	0,000	21,400	16,500	20,500	21,200	13,600	22,100	20,000	20,000	68,220	100,000
95,000	2,000	0,000	21,500	16,700	20,500	21,200	13,600	22,300	20,000	20,000	68,220	100,000
96,000	2,000	0,000	21,500	17,000	20,500	21,200	13,600	22,300	20,000	20,000	68,220	100,000
97,000	2,000	0,000	21,800	17,100	20,500	21,200	13,600	22,500	20,000	20,000	68,228	100,000
98,000	2,000	0,000	22,100	17,300	20,500	21,200	13,600	22,700	20,000	20,000	68,232	100,000
99,000	2,000	0,000	22,300	17,500	20,500	21,200	13,600	23,000	20,000	20,000	68,232	100,000
100,000	2,000	0,000	22,500	17,600	20,500	21,200	13,600	23,200	20,000	20,000	68,264	100,000
101,000	2,010	0,000	22,500	17,700	20,500	21,200	13,600	23,300	20,000	20,000	68,248	100,000
102,000	2,000	0,000	22,400	17,700	20,500	21,200	13,600	23,500	20,000	20,000	68,264	100,000
103,000	1,990	0,000	22,400	17,800	20,500	21,200	13,600	23,700	20,000	20,000	68,236	100,000
104,000	1,990	0,000	22,700	18,200	20,500	21,200	13,600	24,000	20,000	20,000	68,216	100,000
105,000	2,000	0,000	22,900	18,400	20,500	21,200	13,600	24,300	20,000	20,000	68,240	100,000
106,000	2,000	0,000	23,200	18,500	20,500	21,200	13,600	24,400	20,000	20,000	68,240	100,000
107,000	2,010	0,000	23,500	18,600	20,500	21,200	13,600	24,400	20,000	20,000	68,268	100,000
108,000	2,010	0,000	23,800	18,700	20,500	21,200	13,600	24,500	20,000	20,000	68,292	100,000
109,000	2,020	0,000	23,900	18,900	20,500	21,200	13,600	24,800	20,000	20,000	68,340	100,000
110,000	2,010	0,000	24,100	19,100	20,500	21,200	13,600	24,900	20,000	20,000	68,356	100,000
111,000	2,010	0,000	24,200	19,300	20,500	21,200	13,600	25,000	20,000	20,000	68,376	100,000
112,000	2,010	0,000	24,200	19,500	20,500	21,200	13,600	25,100	20,000	20,000	68,396	100,000
113,000	2,020	0,000	24,400	19,600	20,500	21,200	13,600	25,200	20,000	20,000	68,424	100,000
114,000	2,020	0,000	24,600	19,800	20,500	21,200	13,600	25,200	20,000	20,000	68,484	100,000
115,000	2,020	0,000	24,700	20,000	20,500	21,200	13,600	25,300	20,000	20,000	68,524	100,000
116,000	2,020	0,000	24,600	20,100	20,500	21,200	13,600	25,600	20,000	20,000	68,564	100,000
117,000	2,020	0,000	24,800	20,300	20,500	21,200	13,600	25,700	20,000	20,000	68,604	100,000
118,000	2,020	0,000	25,100	20,400	20,500	21,200	13,600	25,800	20,000	20,000	68,648	100,000
119,000	2,030	0,000	25,300	20,200	20,500	21,200	13,500	25,800	20,000	20,000	68,692	100,000
120,000	2,030	0,000	25,500	20,100	20,500	21,200	13,500	25,900	20,000	20,000	68,736	100,000
121,000	2,030	0,000	25,500	20,400	20,500	21,200	13,500	26,000	20,000	20,000	68,840	100,000
122,000	2,050	0,000	25,600	20,700	20,500	21,200	13,500	26,000	20,000	20,000	68,944	100,000
123,000	2,030	0,000	25,700	21,000	20,500	21,200	13,500	26,200	20,000	20,000	69,008	100,000
124,000	2,030	0,000	25,700	21,100	20,500	21,200	13,500	26,400	20,000	20,000	69,048	100,000
125,000	2,020	0,000	25,900	21,200	20,500	21,200	13,500	26,500	20,000	20,000	69,076	100,000
126,000	2,020	0,000	26,100	21,400	20,500	21,200	13,500	26,600	20,000	20,000	69,112	100,000
127,000	2,020	0,000	26,200	21,600	20,500	21,200	13,500	26,700	20,000	20,000	69,152	100,000
128,000	2,010	0,000	26,300	21,800	20,500	21,200	13,500	26,900	20,000	20,000	69,168	100,000
129,000	2,000	0,000	26,500	21,900	20,500	21,200	13,500	27,000	20,000	20,000	69,156	100,000
130,000	1,990	0,000	26,600	21,900	20,500	21,200	13,500	27,100	20,000	20,000	69,124	100,000
131,000	1,990	0,000	26,700	22,200	20,500	21,200	13,500	27,300	20,000	20,000	69,128	100,000
132,000	1,990	0,000	26,700	22,400	20,500	21,200	13,500	27,300	20,000	20,000	69,088	100,000
133,000	2,000	0,000	26,800	22,300	20,500	21,200	13,500	27,400	20,000	20,000	69,100	100,000
134,000	2,000	0,000	26,900	22,500	20,400	21,200	13,500	27,500	20,000	20,000	69,100	100,000
135,000	2,000	0,000	27,000	22,300	20,400	21,200	13,500	27,600	20,000	20,000	69,100	100,000
136,000	2,000	0,000	27,100	22,400	20,400	21,200	13,500	27,700	20,000	20,000	69,100	100,000
137,000	2,010	0,000	27,200	22,700	20,400	21,100	13,500	27,900	20,000	20,000	69,124	100,000
138,000	2,000	0,000	27,300	23,000	20,400	21,100	13,500	28,000	20,000	20,000	69,144	100,000
139,000	2,000	0,000	27,200	23,200	20,400	21,100	13,500	28,000	20,000	20,000	69,128	100,000
140,000	2,010	0,000	27,200	23,400	20,400	21,100	13,500	28,100	20,000	20,000	69,156	100,000
141,000	2,000	0,000	27,200	23,300	20,400	21,100	13,500	28,200	20,000	20,000	69,140	100,000
142,000	2,010	0,000	27,300	23,500	20,400	21,100	13,500	28,200	20,000	20,000	69,176	100,000
143,000	2,000	0,000	27,400	23,800	20,400	21,100	13,500	28,200	20,000	20,000	69,164	100,000
144,000	2,000	0,000	27,600	24,000	20,400	21,100	13,500	28,300	20,000	20,000	69,168	100,000
145,000	2,010	0,000	27,700	24,100	20,400	21,100	13,500	28,300	20,000	20,000	69,168	100,000
146,000	2,010	0,000	27,800	24,200	20,400	21,100	13,500	28,500	20,000	20,000	69,208	100,000
147,000	2,010	0,000	28,000	24,300	20,400	21,100	13,500	28,500	20,000	20,000	69,228	100,000
148,000	2,010	0,000	28,100	24,300	20,400	21,100	13,500	28,500	20,000	20,000	69,248	100,000
149,000	2,010	0,000	28,200	24,500	20,400	21,100	13,500	28,400	20,000	20,000	69,268	100,000
150,000	2,010	0,000	28,300	24,400	20,400	21,100	13,500	28,400	20,000	20,000	69,296	100,000
151,000	2,020	0,000	28,300	24,600	20,400	21,100	13,500	28,500	20,000	20,000	69,316	100,000
152,000	2,020	0,000	28,200	24,700	20,400	21,100	13,500	28,500	20,000	20,000	69,376	100,000
153,000	2,010	0,000	28,300	24,700	20,400	21,100	13,400	28,700	20,000	20,000	69,388	100,000
154,000	2,010	0,000	28,500	24,700	20,400	21,100	13,400	28,700	20,000	20,000	69,408	100,000
155,000	2,010	0,000	28,500	24,600	20,400	21,100	13,400	28,600	20,000	20,000	69,432	100,000
156,000	2,020	0,000	28,600	24,800	20,400	21,100	13,400	28,800	20,000	20,000	69,484	100,000
157,000	2,020	0,000	28,700	25,100	20,400	21,100	13,400	28,900	20,000	20,000	69,524	100,000
158,000	2,020	0,000	28,800	25,100	20,400	21,100	13,400	29,000	20,000	20,000	69,564	100,000
159,000	2,020	0,000	28,900	25,400	20,400	21,100	13,400	29,000	20,000	20,000	69,604	100,000
160,000	2,020	0,000	29,000	25,700	20,400	21,100	13,400	29,000	20,000	20,000	69,652	100,000
161,000	2,020	0,000	29,000	25,800	20,400	21,100	13,400	29,100	20,000	20,000	69,692	100,000
162,000	2,020	0,000	29,000	25,900	20,400	21,100	13,400	29,300	20,000	20,000	69,708	100,000
163,000	2,020	0,000	29,100	25,900	20,400	21,100	13,400	29,300	20,000	20,000	69,764	100,000
164,000	2,020	0,000	29,100	25,900	20,400	21,100	13,400	29,300	20,000	20,000	69,812	100,000
165,000	2,030	0,000	29,100	25,700	20,400	21,100	13,400	29,400	20,000	20,000	69,856	100,000
166,000	2,020	0,000	29,100	26,000	20,400	21,100	13,400	29,400	20,000	20,000	69,908	100,000
167,000	2,030	0,000	29,100	26,100	20,400	21,100	13,400	29,400	20,000	20,000	69,972	100,000
168,000	2,030	0,000	29,200	26,000	20,400	21,100	13,400	29,400	20,000	20,000	70,032	100,000
169,000	2,040	0,000	29,200	26,100	20,400	21,100	13,400	29,500	20,000	20,000	70,128	100,000
170,000	2,040	0,000	29,200	26,200	20,400	21,100	13,400	29,400	20,000	20,000	70,208	100,000
171,000	2,050	0,000	29,200	26,500	20,400	21,100	13,400	29,500	20,000	20,000	70,316	100,000
172,000	2,050	0,000	29,200	26,600	20,400	21,100	13,400	29,500	20,000	20,000	70,392	100,000
173,000	2,040	0,000	29,100	26,600	20,400	21,100	13,400	29,600	20,000	20,000	70,476	100,000
174,000	2,030	0,000	29,100	26,600	20,400	21,100	13,400	29,600	20,000	20,000	70,528	100,000
175,000	2,030	0,000	29,100	26,800	20,400	21,100	13,400	29,700	20,000	20,000	70,588	100,000
176,000	2,010	0,000	29,300	26,900	20,400	21,100	13,400	29,700	20,000	20,000	70,588	100,000
177,000	2,010	0,000	29,500	26,800	20,400	21,100	13,400	29,700	20,000	20,000	70,608	100,000
178,000	2,010	0,000	29,500	26,900	20,400	21,100	13,400	29,800	20,000	20,000	70,628	100,000
179,000	2,010	0,000	29,600	27,000	20,400	21,100	13,400	29,800	20,000	20,000	70,648	100,000
180,000	2,010	0,000	29,600	27,200	20,400	21,100	13,400	29,900	20,000	20,000	70,676	100,000
181,000	2,010	0,000	29,600	27,400	20,400	21,100	13,400	29,800	20,000	20,000	70,700	100,000
182,000	2,010	0,000	29,700	27,300	20,400	21,100	13,400	29,800	20,000	20,000	70,720	100,000
183,000	2,000	0,000	29,700	27,400	20,400	21,100	13,400	29,800	20,000	20,000	70,740	100,000
184,000	2,000	0,000	29,800	27,500	20,400	21,100	13,400	29,800	20,000	20,000	70,728	100,000
185,000	2,000	0,000	29,800	27,600	20,400	21,100	13,400	29,800	20,000	20,000	70,732	100,000
186,000	2,000	0,000	29,800	27,600	20,400	21,100	13,400	29,800	20,000	20,000	70,732	100,000
187,000	2,010	0,000	29,800	27,600	20,400	21,100	13,400	29,800	20,000	20,000	70,732	100,000
188,000	2,010	0,000	29,900	27,700	20,400	21,100	13,400	29,800	20,000	20,000	70,772	100,000
189,000	2,010	0,000	29,800	27,800	20,400	21,100	13,400	29,900	20,000	20,000	70,792	100,000
190,000	2,010	0,000	29,900	27,900	20,400	21,100	13,400	30,000	20,000	20,000	70,816	100,000
191,000	2,010	0,000	29,900	28,000	20,400	21,100	13,400	30,000	20,000	20,000	70,836	100,000
192,000	2,010	0,000	29,900	28,100	20,400	21,100	13,400	30,000	20,000	20,000	70,856	100,000
193,000	2,010	0,000	29,800	28,300	20,400	21,100	13,400	30,100	20,000	20,000	70,876	100,000
194,000	2,010	0,000	29,900	28,300	20,400	21,100	13,400	30,100	20,000	20,000	70,896	100,000
195,000	2,000	0,000	29,900	28,300	20,400	21,100	13,400	30,000	20,000	20,000	70,916	100,000
196,000	2,000	0,000	29,900	28,300	20,400	21,100	13,400	30,000	20,000	20,000	70,896	100,000
197,000	1,990	0,000	29,900	28,200	20,400	21,100	13,400	30,100	20,000	20,000	70,864	100,000
198,000	1,980	0,000	29,800	28,100	20,400	21,000	13,400	30,100	20,000	20,000	70,820	100,000
199,000	1,970	0,000	29,800	28,300	20,400	21,000	13,400	30,100	20,000	20,000	70,780	100,000
200,000	1,970	0,000	29,800	28,300	20,400	21,000	13,400	30,100	20,000	20,000	70,700	100,000
201,000	1,970	0,000	29,900	28,100	20,400	21,000	13,400	30,100	20,000	20,000	70,628	100,000
202,000	1,970	0,000	29,900	28,100	20,400	21,000	13,400	30,100	20,000	20,000	70,580	100,000
203,000	1,940	0,000	30,000	28,400	20,400	21,000	13,400	30,100	20,000	20,000	70,432	100,000
204,000	1,930	0,000	30,100	28,500	20,400	21,000	13,400	30,200	20,000	20,000	70,288	100,000
205,000	1,930	0,000	30,100	28,700	20,400	21,000	13,400	30,200	20,000	20,000	70,144	100,000
206,000	1,940	0,000	30,100	28,800	20,400	21,000	13,400	30,100	20,000	20,000	70,028	100,000
207,000	1,930	0,000	30,200	28,800	20,400	21,000	13,400	30,100	20,000	20,000	69,880	100,000
208,000	1,940	0,000	30,200	28,700	20,400	21,000	13,400	30,100	20,000	20,000	69,772	100,000
209,000	1,950	0,000	30,200	28,800	20,400	21,000	13,400	30,200	20,000	20,000	69,652	100,000
210,000	1,950	0,000	30,200	28,800	20,400	21,000	13,400	30,200	20,000	20,000	69,548	100,000
211,000	1,950	0,000	30,100	28,900	20,400	21,000	13,300	30,200	20,000	20,000	69,468	100,000
212,000	1,950	0,000	30,100	28,900	20,400	21,000	13,300	30,200	20,000	20,000	69,368	100,000
213,000	1,970	0,000	30,200	28,900	20,400	21,000	13,300	30,200	20,000	20,000	69,304	100,000
214,000	1,970	0,000	30,200	28,900	20,400	21,000	13,400	30,200	20,000	20,000	69,260	100,000
215,000	1,960	0,000	30,100	29,000	20,400	21,000	13,300	30,300	20,000	20,000	69,164	100,000
216,000	1,960	0,000	30,200	29,100	20,400	21,000	13,400	30,300	20,000	20,000	69,092	100,000
217,000	1,980	0,000	30,200	29,100	20,400	21,000	13,400	30,400	20,000	20,000	69,044	100,000
218,000	1,990	0,000	30,300	29,200	20,400	21,000	13,400	30,400	20,000	20,000	69,052	100,000
219,000	2,000	0,000	30,300	29,100	20,400	21,000	13,400	30,400	20,000	20,000	69,068	100,000
220,000	2,000	0,000	30,300	29,100	20,400	21,000	13,300	30,400	20,000	20,000	69,068	100,000
221,000	2,010	0,000	30,300	29,200	20,400	21,000	13,300	30,400	20,000	20,000	69,104	100,000
222,000	2,020	0,000	30,400	29,300	20,400	21,000	13,300	30,400	20,000	20,000	69,112	100,000
223,000	2,020	0,000	30,400	29,300	20,400	21,000	13,300	30,400	20,000	20,000	69,136	100,000
224,000	2,010	0,000	30,400	29,200	20,400	21,000	13,300	30,400	20,000	20,000	69,160	100,000
225,000	2,010	0,000	30,400	29,300	20,400	21,000	13,300	30,400	20,000	20,000	69,180	100,000
226,000	2,020	0,000	30,500	29,300	20,400	21,000	13,300	30,500	20,000	20,000	69,236	100,000
227,000	2,020	0,000	30,500	29,300	20,400	21,000	13,300	30,500	20,000	20,000	69,276	100,000
228,000	2,020	0,000	30,500	29,300	20,400	21,000	13,300	30,500	20,000	20,000	69,316	100,000
229,000	2,020	0,000	30,600	29,200	20,400	21,000	13,300	30,600	20,000	20,000	69,356	100,000
230,000	2,030	0,000	30,500	29,300	20,400	21,000	13,300	30,600	20,000	20,000	69,432	100,000
231,000	2,030	0,000	30,500	29,400	20,400	21,000	13,300	30,600	20,000	20,000	69,492	100,000
232,000	2,030	0,000	30,500	29,400	20,400	21,000	13,300	30,600	20,000	20,000	69,552	100,000
233,000	2,030	0,000	30,500	29,400	20,400	21,000	13,300	30,500	20,000	20,000	69,612	100,000
234,000	2,020	0,000	30,600	29,500	20,400	21,000	13,300	30,500	20,000	20,000	69,632	100,000
235,000	2,010	0,000	30,600	29,600	20,400	21,000	13,300	30,500	20,000	20,000	69,640	100,000
236,000	2,010	0,000	30,600	29,600	20,400	21,000	13,300	30,400	20,000	20,000	69,660	100,000
237,000	2,010	0,000	30,600	29,600	20,400	21,000	13,300	30,400	20,000	20,000	69,704	100,000
238,000	2,010	0,000	30,600	29,600	20,400	21,000	13,300	30,500	20,000	20,000	69,700	100,000
239,000	2,000	0,000	30,500	29,600	20,400	21,000	13,300	30,600	20,000	20,000	69,716	100,000
240,000	2,000	0,000	30,500	29,700	20,400	21,000	13,300	30,600	20,000	20,000	69,696	100,000
241,000	2,000	0,000	30,500	29,600	20,400	21,000	13,300	30,600	20,000	20,000	69,696	100,000
242,000	2,000	0,000	30,500	29,600	20,400	21,000	13,300	30,700	20,000	20,000	69,696	100,000
243,000	1,990	0,000	30,600	29,600	20,400	21,000	13,300	30,700	20,000	20,000	69,688	100,000
244,000	2,000	0,000	30,600	29,700	20,400	21,000	13,300	30,700	20,000	20,000	69,684	100,000
245,000	2,000	0,000	30,600	29,800	20,400	21,000	13,300	30,700	20,000	20,000	69,684	100,000
246,000	1,990	0,000	30,600	29,800	20,400	21,000	13,300	30,700	20,000	20,000	69,656	100,000
247,000	2,000	0,000	30,600	29,800	20,400	21,000	13,300	30,700	20,000	20,000	69,660	100,000
248,000	2,000	0,000	30,600	29,900	20,400	21,000	13,300	30,700	20,000	20,000	69,652	100,000
249,000	2,000	0,000	30,600	29,900	20,400	21,000	13,300	30,600	20,000	20,000	69,652	100,000
250,000	1,990	0,000	30,600	29,900	20,400	21,000	13,300	30,600	20,000	20,000	69,628	100,000
251,000	1,990	0,000	30,600	29,900	20,400	21,000	13,300	30,600	20,000	20,000	69,632	100,000
252,000	1,990	0,000	30,600	29,900	20,400	21,000	13,300	30,600	20,000	20,000	69,592	100,000
253,000	1,990	0,000	30,600	29,900	20,400	21,000	13,300	30,600	20,000	20,000	69,576	100,000
254,000	2,000	0,000	30,600	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,588	100,000
255,000	2,000	0,000	30,700	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,588	100,000
256,000	2,000	0,000	30,600	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,588	100,000
257,000	2,000	0,000	30,700	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,588	100,000
258,000	2,000	0,000	30,700	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,592	100,000
259,000	1,990	0,000	30,700	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,592	100,000
260,000	2,000	0,000	30,700	30,000	20,400	21,000	13,300	30,700	20,000	20,000	69,588	100,000
261,000	2,000	0,000	30,700	30,000	20,400	21,000	13,200	30,800	20,000	20,000	69,588	100,000
262,000	2,010	0,000	30,700	30,000	20,400	21,000	13,200	30,700	20,000	20,000	69,592	100,000
263,000	2,000	0,000	30,700	30,000	20,400	21,000	13,200	30,700	20,000	20,000	69,596	100,000
264,000	2,000	0,000	30,700	30,000	20,400	21,000	13,200	30,800	20,000	20,000	69,596	100,000
265,000	2,010	0,000	30,700	30,000	20,400	21,000	13,200	30,800	20,000	20,000	69,620	100,000
266,000	2,010	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,636	100,000
267,000	2,000	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,628	100,000
268,000	2,000	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,628	100,000
269,000	2,000	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,628	100,000
270,000	2,000	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,628	100,000
271,000	1,990	0,000	30,700	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,624	100,000
272,000	1,990	0,000	30,700	30,000	20,400	21,000	13,200	30,800	20,000	20,000	69,588	100,000
273,000	2,000	0,000	30,800	30,100	20,400	21,000	13,200	30,800	20,000	20,000	69,604	100,000
274,000	2,000	0,000	30,800	30,200	20,400	21,000	13,200	30,800	20,000	20,000	69,580	100,000
275,000	2,000	0,000	30,800	30,200	20,400	21,000	13,200	30,800	20,000	20,000	69,596	100,000
276,000	2,000	0,000	30,700	30,200	20,400	21,000	13,200	30,800	20,000	20,000	69,584	100,000
277,000	2,000	0,000	30,700	30,200	20,400	21,000	13,200	30,800	20,000	20,000	69,588	100,000
278,000	2,000	0,000	30,700	30,200	20,400	21,000	13,200	30,900	20,000	20,000	69,588	100,000
279,000	2,000	0,000	30,800	30,200	20,400	21,000	13,200	30,800	20,000	20,000	69,592	100,000
280,000	2,000	0,000	30,800	30,200	20,400	21,100	13,200	30,800	20,000	20,000	69,604	100,000
281,000	1,990	0,000	30,800	30,100	20,400	21,100	13,200	30,700	20,000	20,000	69,572	100,000
282,000	1,990	0,000	30,700	30,200	20,400	21,100	13,200	30,700	20,000	20,000	69,588	100,000
283,000	1,990	0,000	30,700	30,200	20,400	21,100	13,200	30,800	20,000	20,000	69,548	100,000
284,000	1,980	0,000	30,700	30,200	20,400	21,100	13,200	30,800	20,000	20,000	69,496	100,000
285,000	1,980	0,000	30,700	30,200	20,400	21,100	13,200	30,800	20,000	20,000	69,456	100,000
286,000	1,980	0,000	30,700	30,200	20,400	21,100	13,200	30,800	20,000	20,000	69,416	100,000
